Chromosome,Start,Stop,MANE,Version
chr8,144509069,144511213,ENST00000301327,5
chr8,144511287,144517833,ENST00000617875,6
chr8,144517991,144525172,ENST00000292524,6
chr8,144522387,144527033,ENST00000529415,7
chr8,144525732,144529111,ENST00000524821,6
chr8,144529178,144685846,ENST00000377307,7
chr8,144720908,144755531,ENST00000292562,12
chr8,144772223,144787317,ENST00000429371,7
chr8,144789768,144792390,ENST00000528957,6
chr8,144798912,144810084,ENST00000359971,4
chr8,144827559,144843772,ENST00000532777,6
chr8,144850175,144853048,ENST00000305103,4
chr8,144876954,144901453,ENST00000417550,7
chr8,144930357,144950880,ENST00000394909,7
chr8,145052466,145056030,ENST00000331434,7
chr9,14512,29456,ENST00000696149,1
chr9,116230,118417,ENST00000382500,4
chr9,120836,179056,ENST00000356521,9
chr9,214864,465255,ENST00000432829,7
chr9,504694,746103,ENST00000382297,7
chr9,841696,969090,ENST00000382276,8
chr9,976654,991732,ENST00000190165,3
chr9,1050356,1057552,ENST00000358146,7
chr9,2015346,2193620,ENST00000349721,8
chr9,2621786,2660056,ENST00000382100,8
chr9,2717509,2730037,ENST00000382082,4
chr9,2804151,2844095,ENST00000397885,3
chr9,3218296,3526001,ENST00000617270,5
chr9,3824126,4300068,ENST00000381971,8
chr9,4490467,4587469,ENST00000262352,8
chr9,4598315,4666480,ENST00000682582,1
chr9,4662293,4665258,ENST00000381883,5
chr9,4679568,4708399,ENST00000381854,4
chr9,4709555,4741202,ENST00000381809,8
chr9,4792943,4861066,ENST00000381750,9
chr9,4985271,5129948,ENST00000381652,4
chr9,5163867,5185639,ENST00000381641,4
chr9,5231418,5235304,ENST00000239316,4
chr9,5299863,5304716,ENST00000381627,4
chr9,5334929,5339876,ENST00000223862,2
chr9,5357970,5437925,ENST00000223864,7
chr9,5450541,5470554,ENST00000381577,4
chr9,5510530,5571282,ENST00000397747,5
chr9,5629106,5776557,ENST00000414202,7
chr9,5784571,5833117,ENST00000339450,10
chr9,5890888,5910606,ENST00000381477,8
chr9,5919021,6008482,ENST00000399933,8
chr9,6011024,6015624,ENST00000259569,6
chr9,6215806,6257983,ENST00000682010,1
chr9,6328374,6331891,ENST00000314556,4
chr9,6413198,6507054,ENST00000276893,10
chr9,6532466,6645729,ENST00000321612,8
chr9,6757972,7175648,ENST00000381309,8
chr9,7796499,7799778,ENST00000358227,5
chr9,8314245,10613002,ENST00000381196,9
chr9,12693384,12710285,ENST00000388918,10
chr9,12775019,12823060,ENST00000319264,4
chr9,13105706,13279692,ENST00000319217,12
chr9,14081847,14314141,ENST00000380953,6
chr9,14611070,14693432,ENST00000380916,9
chr9,14719723,14722733,ENST00000380911,4
chr9,14737151,14910428,ENST00000380880,4
chr9,15163621,15307216,ENST00000512701,7
chr9,15422875,15461626,ENST00000380821,8
chr9,15464065,15510970,ENST00000380733,9
chr9,15553042,15974037,ENST00000380701,8
chr9,16409502,16870670,ENST00000380672,9
chr9,17135039,17503923,ENST00000380647,8
chr9,17579065,17797124,ENST00000380607,5
chr9,18474152,18910950,ENST00000380548,9
chr9,18927649,19033209,ENST00000380534,9
chr9,19049426,19051025,ENST00000380527,3
chr9,19053140,19102904,ENST00000380502,8
chr9,19115760,19127492,ENST00000276914,7
chr9,19230692,19374281,ENST00000434457,7
chr9,19375714,19380236,ENST00000380394,9
chr9,19409008,19452505,ENST00000340967,3
chr9,19507454,19789037,ENST00000341998,7
chr9,20341668,20622499,ENST00000380338,9
chr9,20684258,20995950,ENST00000338382,11
chr9,20999508,21031640,ENST00000495827,3
chr9,21077103,21077942,ENST00000380232,4
chr9,21140631,21141832,ENST00000380229,4
chr9,21165636,21166660,ENST00000380225,1
chr9,21186617,21187587,ENST00000421715,3
chr9,21201468,21202205,ENST00000239347,3
chr9,21206180,21207143,ENST00000357374,2
chr9,21216372,21217311,ENST00000380216,1
chr9,21227242,21228222,ENST00000413767,2
chr9,21239001,21240005,ENST00000380222,4
chr9,21304325,21305313,ENST00000610521,2
chr9,21329664,21335404,ENST00000359039,5
chr9,21350317,21350887,ENST00000380210,2
chr9,21367371,21368057,ENST00000610660,2
chr9,21384254,21385398,ENST00000380206,4
chr9,21409116,21410185,ENST00000380205,2
chr9,21440438,21441316,ENST00000276927,3
chr9,21480838,21482313,ENST00000448696,4
chr9,21802635,21867081,ENST00000644715,2
chr9,21967751,21974857,ENST00000304494,10
chr9,21967751,21994392,ENST00000579755,2
chr9,22002902,22009305,ENST00000276925,7
chr9,22446823,22455740,ENST00000325870,3
chr9,23690103,23826240,ENST00000397312,7
chr9,24542951,24545897,ENST00000543880,7
chr9,25676968,25678444,ENST00000358022,6
chr9,26840684,26892802,ENST00000333916,8
chr9,26903371,26947242,ENST00000397292,8
chr9,26956411,27066134,ENST00000380062,10
chr9,26993135,27005672,ENST00000380055,6
chr9,27109224,27230174,ENST00000380036,10
chr9,27284653,27297150,ENST00000380032,8
chr9,27325208,27529814,ENST00000262244,6
chr9,27524289,27526498,ENST00000276943,3
chr9,27546545,27573481,ENST00000380003,8
chr9,27937616,29213601,ENST00000698399,1
chr9,32384642,32454769,ENST00000309951,8
chr9,32455301,32526196,ENST00000379883,3
chr9,32540543,32552586,ENST00000360538,7
chr9,32552326,32553007,ENST00000692500,1
chr9,32553000,32573159,ENST00000379847,8
chr9,32629453,32635669,ENST00000242310,4
chr9,32783539,32789201,ENST00000342743,6
chr9,32972615,33001628,ENST00000379817,7
chr9,33025272,33039907,ENST00000330899,5
chr9,33041764,33076674,ENST00000397149,4
chr9,33110641,33167336,ENST00000379731,5
chr9,33240166,33248567,ENST00000379721,4
chr9,33252470,33264708,ENST00000634734,3
chr9,33265048,33282070,ENST00000223500,9
chr9,33290515,33371157,ENST00000379540,8
chr9,33383190,33402568,ENST00000297988,6
chr9,33441159,33447593,ENST00000297991,6
chr9,33461352,33473924,ENST00000297990,9
chr9,33524250,33573013,ENST00000684830,1
chr9,33795560,33799231,ENST00000379405,4
chr9,33817159,33920399,ENST00000263228,4
chr9,33921692,34048887,ENST00000379238,7
chr9,34086386,34126698,ENST00000361264,9
chr9,34179042,34252523,ENST00000297661,9
chr9,34252379,34329268,ENST00000402558,7
chr9,34329568,34343699,ENST00000379158,7
chr9,34366665,34376898,ENST00000297625,8
chr9,34379018,34397810,ENST00000297623,7
chr9,34398183,34458570,ENST00000651358,1
chr9,34458804,34520984,ENST00000242317,9
chr9,34521042,34522990,ENST00000399775,3
chr9,34551432,34589724,ENST00000378980,8
chr9,34610494,34612097,ENST00000378959,9
chr9,34613545,34620495,ENST00000259632,12
chr9,34621048,34629066,ENST00000378909,4
chr9,34634721,34637787,ENST00000277010,9
chr9,34646674,34651035,ENST00000378842,8
chr9,34652184,34661902,ENST00000441545,7
chr9,34661889,34662657,ENST00000259631,5
chr9,34664162,34666045,ENST00000421828,7
chr9,34689569,34691276,ENST00000311925,7
chr9,34709004,34710136,ENST00000259607,7
chr9,34723052,34729488,ENST00000378788,4
chr9,34889065,34895764,ENST00000340783,11
chr9,34958284,34982544,ENST00000242315,4
chr9,34989744,34998428,ENST00000682809,1
chr9,35042239,35045986,ENST00000312292,6
chr9,35056063,35072625,ENST00000358901,11
chr9,35073838,35079942,ENST00000378643,8
chr9,35088687,35096591,ENST00000378617,4
chr9,35099777,35103131,ENST00000356493,10
chr9,35104116,35115862,ENST00000322813,10
chr9,35162008,35405335,ENST00000635942,2
chr9,35490110,35561895,ENST00000361226,8
chr9,35561830,35563878,ENST00000399742,7
chr9,35605261,35610033,ENST00000336395,6
chr9,35609981,35618413,ENST00000259633,9
chr9,35649294,35650931,ENST00000259608,8
chr9,35658291,35661511,ENST00000426546,7
chr9,35659342,35665195,ENST00000378387,4
chr9,35673927,35681159,ENST00000378357,9
chr9,35682931,35689925,ENST00000645482,3
chr9,35696947,35732195,ENST00000314888,10
chr9,35732665,35736999,ENST00000353704,3
chr9,35736865,35749228,ENST00000378103,7
chr9,35749286,35758585,ENST00000378078,5
chr9,35752989,35754276,ENST00000436428,3
chr9,35791590,35809731,ENST00000342694,7
chr9,35809794,35812262,ENST00000396638,7
chr9,35812959,35815042,ENST00000259667,6
chr9,35816390,35828732,ENST00000423537,7
chr9,35829227,35865515,ENST00000643932,2
chr9,35869462,35870401,ENST00000377981,4
chr9,35906201,35907136,ENST00000354323,3
chr9,35909489,35911686,ENST00000443779,3
chr9,35957107,35958154,ENST00000341959,2
chr9,36036912,36124455,ENST00000377966,4
chr9,36136732,36163906,ENST00000377960,9
chr9,36169387,36171334,ENST00000335119,4
chr9,36190920,36212059,ENST00000345519,10
chr9,36214440,36258448,ENST00000642385,2
chr9,36214440,36276978,ENST00000396594,8
chr9,36336399,36400269,ENST00000259605,11
chr9,36572894,36677682,ENST00000298048,7
chr9,36833268,37034268,ENST00000358127,9
chr9,37120573,37358149,ENST00000336755,10
chr9,37422695,37436990,ENST00000318158,11
chr9,37438101,37465450,ENST00000307750,5
chr9,37485947,37503697,ENST00000377798,9
chr9,37510891,37576380,ENST00000432825,7
chr9,37588412,37592597,ENST00000321301,7
chr9,37650953,37746904,ENST00000377765,8
chr9,37753804,37778972,ENST00000297994,4
chr9,37779713,37785064,ENST00000327304,10
chr9,37800796,37867664,ENST00000377724,8
chr9,37887603,37904127,ENST00000242275,7
chr9,37915897,38069227,ENST00000377707,4
chr9,38392701,38398661,ENST00000377698,4
chr9,38406527,38424454,ENST00000377694,2
chr9,38571363,38620596,ENST00000399703,6
chr9,38694265,38720133,ENST00000637493,2
chr9,39064709,39288167,ENST00000297668,11
chr9,39355668,39361962,ENST00000377647,6
chr9,41126434,41128681,ENST00000622588,2
chr9,41131308,41189317,ENST00000377391,8
chr9,41890535,42129426,ENST00000377561,7
chr9,42183658,42189887,ENST00000332857,7
chr9,60914406,60920653,ENST00000437823,5
chr9,61190035,61196280,ENST00000619167,2
chr9,65282100,65285209,ENST00000377420,1
chr9,65675927,65734041,ENST00000382405,8
chr9,65737145,65738396,ENST00000377413,3
chr9,66900724,66921426,ENST00000621410,5
chr9,66986303,66992550,ENST00000428649,5
chr9,67858930,67902394,ENST00000562196,6
chr9,68241982,68300035,ENST00000360171,11
chr9,68302866,68305084,ENST00000342833,4
chr9,68356610,68531061,ENST00000396396,6
chr9,68536579,68540883,ENST00000377311,4
chr9,68705239,69009176,ENST00000265382,8
chr9,68780064,68785566,ENST00000394264,7
chr9,69012503,69014113,ENST00000377276,5
chr9,69035751,69079076,ENST00000484259,3
chr9,69174276,69255208,ENST00000377245,9
chr9,69325214,69392456,ENST00000303068,14
chr9,69427531,69672371,ENST00000265381,7
chr9,69709524,69760011,ENST00000340434,5
chr9,69820816,69906227,ENST00000377197,8
chr9,70043847,70226972,ENST00000377182,5
chr9,70258977,70354873,ENST00000361138,7
chr9,70384603,70414657,ENST00000377126,4
chr9,70529059,71121621,ENST00000677713,2
chr9,71683365,71768513,ENST00000377044,9
chr9,71865151,71911193,ENST00000333421,7
chr9,71911638,71973457,ENST00000334731,7
chr9,72051375,72060613,ENST00000651200,2
chr9,72149439,72252224,ENST00000358399,8
chr9,72351412,72365208,ENST00000376962,10
chr9,72521607,72838297,ENST00000297784,10
chr9,72900670,72953053,ENST00000297785,8
chr9,73151864,73170393,ENST00000257497,11
chr9,74497334,74693177,ENST00000376896,8
chr9,74722494,74887921,ENST00000360774,6
chr9,74946582,74952912,ENST00000376854,6
chr9,74980789,75028293,ENST00000376834,8
chr9,75060576,75088155,ENST00000361092,9
chr9,75088513,75147265,ENST00000346234,7
chr9,75890672,76362975,ENST00000674117,1
chr9,76385525,76394426,ENST00000376736,6
chr9,76459181,76507416,ENST00000376730,5
chr9,76611375,76906114,ENST00000376718,8
chr9,77019654,77020953,ENST00000376708,1
chr9,77177533,77421537,ENST00000360280,8
chr9,77423078,77648322,ENST00000341700,7
chr9,77716096,78031811,ENST00000286548,9
chr9,78236074,78279690,ENST00000643273,2
chr9,78297124,78330093,ENST00000376588,4
chr9,79571964,79726882,ENST00000376552,8
chr9,81583682,81689547,ENST00000376499,8
chr9,81928427,81934998,ENST00000419782,5
chr9,81943499,81950093,ENST00000445385,3
chr9,81988771,81995253,ENST00000344803,3
chr9,82979589,83063142,ENST00000376447,4
chr9,83244621,83538401,ENST00000304195,8
chr9,83623142,83644123,ENST00000376419,5
chr9,83659967,83707958,ENST00000376395,9
chr9,83739424,83817769,ENST00000376371,7
chr9,83834098,83921432,ENST00000297814,7
chr9,83938310,83956742,ENST00000376344,8
chr9,83968082,83980215,ENST00000376263,8
chr9,83980804,84004074,ENST00000445877,6
chr9,84275456,84340758,ENST00000376238,5
chr9,84669728,85027054,ENST00000277120,8
chr9,85546538,85741954,ENST00000357081,8
chr9,85941145,86025462,ENST00000361671,10
chr9,86026145,86099558,ENST00000388712,7
chr9,86220264,86259657,ENST00000339137,7
chr9,86264545,86282538,ENST00000375991,9
chr9,86287732,86354410,ENST00000375963,8
chr9,86944361,86947506,ENST00000298743,9
chr9,87497866,87708634,ENST00000408954,8
chr9,87726118,87731469,ENST00000343150,10
chr9,87882876,87888903,ENST00000325643,6
chr9,87917961,87923657,ENST00000706933,1
chr9,87956213,87956883,ENST00000636536,1
chr9,87966440,87974533,ENST00000325303,9
chr9,88129304,88138475,ENST00000324915,6
chr9,88388443,88478694,ENST00000375859,4
chr9,88535177,88544973,ENST00000375854,8
chr9,88991467,89005155,ENST00000358157,3
chr9,89005770,89178818,ENST00000375835,9
chr9,89311194,89316703,ENST00000314355,7
chr9,89318499,89359663,ENST00000375807,8
chr9,89377234,89498113,ENST00000422704,7
chr9,89605011,89606555,ENST00000252506,11
chr9,90609831,90642824,ENST00000375765,5
chr9,90801818,90898549,ENST00000375754,9
chr9,91213822,91361918,ENST00000375731,9
chr9,91409044,91423832,ENST00000297689,4
chr9,91722600,91950228,ENST00000375708,4
chr9,92031146,92115413,ENST00000262554,7
chr9,92210206,92293697,ENST00000443024,7
chr9,92297357,92325350,ENST00000442668,7
chr9,92325952,92620529,ENST00000375587,8
chr9,92383267,92404578,ENST00000375561,10
chr9,92412379,92424471,ENST00000375550,5
chr9,92495314,92535990,ENST00000344604,10
chr9,92613182,92670131,ENST00000287996,8
chr9,92711362,92764833,ENST00000356884,11
chr9,92844181,92878038,ENST00000375495,8
chr9,92947522,93036233,ENST00000375482,8
chr9,93058700,93085133,ENST00000375472,8
chr9,93096216,93113283,ENST00000375464,7
chr9,93121495,93134251,ENST00000375446,5
chr9,93184138,93320569,ENST00000427277,7
chr9,93443331,93453581,ENST00000375412,11
chr9,93451684,93566112,ENST00000277165,11
chr9,93576583,93679587,ENST00000359246,9
chr9,93951626,93955355,ENST00000253968,11
chr9,94084463,94109853,ENST00000620992,5
chr9,94259297,94301829,ENST00000395395,7
chr9,94318197,94328644,ENST00000253262,9
chr9,94374568,94461042,ENST00000375344,8
chr9,94558719,94593824,ENST00000375337,4
chr9,94603132,94639518,ENST00000375326,9
chr9,94726698,95087159,ENST00000375315,8
chr9,95099053,95317709,ENST00000289081,8
chr9,95442979,95509266,ENST00000331920,11
chr9,95442979,95516971,ENST00000437951,6
chr9,95875690,96018447,ENST00000653738,2
chr9,96235305,96302176,ENST00000375263,8
chr9,96320709,96383711,ENST00000253270,13
chr9,96385940,96418370,ENST00000375256,5
chr9,96450168,96491336,ENST00000375249,5
chr9,96500112,96619843,ENST00000375241,6
chr9,96639576,96655317,ENST00000375234,8
chr9,96754552,96778087,ENST00000223428,9
chr9,96816268,96854514,ENST00000481138,6
chr9,96928842,96939416,ENST00000372322,4
chr9,97029676,97039142,ENST00000259470,6
chr9,97307658,97378751,ENST00000529487,3
chr9,97412095,97496125,ENST00000355295,5
chr9,97501665,97601743,ENST00000259365,9
chr9,97600079,97633368,ENST00000341170,5
chr9,97633820,97673748,ENST00000375147,8
chr9,97674908,97697340,ENST00000375128,5
chr9,97853225,97856717,ENST00000375123,5
chr9,97904488,97922500,ENST00000375119,8
chr9,97926790,97938172,ENST00000616898,2
chr9,97983340,98015943,ENST00000339399,5
chr9,98056731,98083077,ENST00000210444,6
chr9,98084352,98119222,ENST00000341469,7
chr9,98120974,98192637,ENST00000375077,5
chr9,98199010,98255649,ENST00000465784,7
chr9,98288108,98708935,ENST00000259455,4
chr9,98732008,98796555,ENST00000353234,5
chr9,98807669,98850081,ENST00000375011,4
chr9,98943906,99070787,ENST00000375001,8
chr9,99105112,99154192,ENST00000374994,9
chr9,99216424,99221942,ENST00000476832,2
chr9,99222281,99230615,ENST00000223641,5
chr9,99821884,99866891,ENST00000395097,7
chr9,99906653,99974534,ENST00000259400,11
chr9,99979184,100099000,ENST00000262455,7
chr9,100099242,100302175,ENST00000262457,7
chr9,100302083,100352942,ENST00000374902,9
chr9,100427142,100451734,ENST00000395067,7
chr9,100473148,100577636,ENST00000374879,5
chr9,100578078,100588389,ENST00000307584,6
chr9,101028726,101325135,ENST00000374874,8
chr9,101360416,101385006,ENST00000259407,7
chr9,101387632,101398618,ENST00000374865,5
chr9,101398850,101410654,ENST00000339664,7
chr9,101420559,101435774,ENST00000647789,2
chr9,101473169,101487173,ENST00000374848,8
chr9,101533852,101563344,ENST00000389120,8
chr9,101569351,101738647,ENST00000361820,6
chr9,101591603,101594969,ENST00000374806,2
chr9,102995332,103018488,ENST00000374798,8
chr9,104094308,104141419,ENST00000374793,8
chr9,104504262,104505222,ENST00000334726,3
chr9,104526252,104527209,ENST00000277216,3
chr9,104535748,104536856,ENST00000641090,1
chr9,104569167,104570130,ENST00000335040,1
chr9,104598456,104599413,ENST00000374779,3
chr9,104604670,104605627,ENST00000542196,2
chr9,104617247,104618204,ENST00000259362,1
chr9,104694517,104695462,ENST00000641530,1
chr9,104747682,104760120,ENST00000374767,5
chr9,104764128,104777764,ENST00000374762,4
chr9,104781005,104928155,ENST00000374736,8
chr9,105244650,105397346,ENST00000374720,8
chr9,105448033,105552433,ENST00000481272,6
chr9,105558130,105641118,ENST00000357998,10
chr9,105662456,105663124,ENST00000334077,6
chr9,105694540,105776629,ENST00000374692,8
chr9,106863165,107013634,ENST00000277225,10
chr9,107283278,107332189,ENST00000358015,8
chr9,107484851,107489769,ENST00000374672,5
chr9,108854587,108855986,ENST00000374667,5
chr9,108862265,108863756,ENST00000333999,5
chr9,108867516,108934124,ENST00000374647,10
chr9,108934399,108940954,ENST00000322940,11
chr9,108942576,109013499,ENST00000325551,9
chr9,109015134,109119947,ENST00000374586,8
chr9,109130292,109167249,ENST00000561981,5
chr9,109171973,109321059,ENST00000374566,8
chr9,109375699,109498307,ENST00000374541,4
chr9,109780197,110172512,ENST00000374530,8
chr9,110199560,110208159,ENST00000400613,5
chr9,110243809,110256507,ENST00000374517,6
chr9,110303475,110337863,ENST00000423740,7
chr9,110365247,110579741,ENST00000374469,6
chr9,110668790,110806558,ENST00000374448,9
chr9,110873262,111038470,ENST00000683809,1
chr9,111327228,111330224,ENST00000302681,3
chr9,111360684,111484383,ENST00000684092,1
chr9,111525178,111555417,ENST00000309235,6
chr9,111562566,111599647,ENST00000407693,7
chr9,111631333,111654345,ENST00000313525,4
chr9,111661604,111670226,ENST00000374293,5
chr9,111686170,111794937,ENST00000682961,1
chr9,111896813,111935369,ENST00000374279,4
chr9,112040782,112175297,ENST00000374270,8
chr9,112218434,112333619,ENST00000374257,6
chr9,112380107,112472405,ENST00000398805,8
chr9,112486826,112669397,ENST00000337530,11
chr9,112683925,112718117,ENST00000374242,9
chr9,112750759,112874987,ENST00000374232,8
chr9,112878919,112890876,ENST00000374228,5
chr9,112988128,113012192,ENST00000639662,2
chr9,113038376,113056724,ENST00000374227,8
chr9,113151006,113164140,ENST00000259392,8
chr9,113161005,113221277,ENST00000238256,8
